
 mc Seq:99403, 81.590000 0.000000 0.000000 0.000000 
 mc Seq:99503, 81.332000 0.000000 0.000000 0.000000 
 mc Seq:99603, 81.491000 0.000000 0.000000 0.000000 
 mc Seq:99703, 81.515000 0.000000 0.000000 0.000000 
 mc Seq:99803, 81.608000 0.000000 0.000000 0.000000 
 mc Seq:99903, 81.871000 0.000000 0.000000 0.000000 
 mc Seq:100003, 82.012000 0.000000 0.000000 0.000000 
 mc Seq:100103, 82.049000 0.000000 0.000000 0.000000 
 mc Seq:100203, 82.185000 0.000000 0.000000 0.000000 
 mc Seq:100303, 82.223000 0.000000 0.000000 0.000000 
 mc Seq:100403, 82.396000 0.000000 0.000000 0.000000 
 mc Seq:100503, 82.645000 0.000000 0.000000 0.000000 
 mc Seq:100603, 82.833000 0.000000 0.000000 0.000000 
 mc Seq:100703, 82.743000 0.000000 0.000000 0.000000 
 mc Seq:100803, 82.725000 0.000000 0.000000 0.000000 
 mc Seq:100903, 82.739000 0.000000 0.000000 0.000000 
 mc Seq:101003, 83.011000 0.000000 0.000000 0.000000 
 mc Seq:101103, 83.269000 0.000000 0.000000 0.000000 
 mc Seq:101203, 83.250000 0.000000 0.000000 0.000000 
 mc Seq:101303, 83.550000 0.000000 0.000000 0.000000 
 mc Seq:101403, 83.639000 0.000000 0.000000 0.000000 
 mc Seq:101503, 83.616000 0.000000 0.000000 0.000000 
 mc Seq:101603, 83.869000 0.000000 0.000000 0.000000 
 mc Seq:101703, 84.010000 0.000000 0.000000 0.000000 
 mc Seq:101803, 84.151000 0.000000 0.000000 0.000000 
 mc Seq:101903, 84.174000 0.000000 0.000000 0.000000 
 mc Seq:102003, 84.362000 0.000000 0.000000 0.000000 
 mc Seq:102103, 84.441000 0.000000 0.000000 0.000000 
 mc Seq:102203, 84.540000 0.000000 0.000000 0.000000 
 mc Seq:102303, 84.742000 0.000000 0.000000 0.000000 
 mc Seq:102403, 84.765000 0.000000 0.000000 0.000000 
 mc Seq:102503, 84.878000 0.000000 0.000000 0.000000 
 mc Seq:102603, 84.971000 0.000000 0.000000 0.000000 
 mc Seq:102703, 85.060000 0.000000 0.000000 0.000000 
 mc Seq:102803, 85.187000 0.000000 0.000000 0.000000 
 mc Seq:102903, 85.379000 0.000000 0.000000 0.000000 
 mc Seq:103003, 85.473000 0.000000 0.000000 0.000000 
 mc Seq:103103, 85.572000 0.000000 0.000000 0.000000 
 mc Seq:103203, 85.792000 0.000000 0.000000 0.000000 
 mc Seq:103303, 85.956000 0.000000 0.000000 0.000000 
 mc Seq:103403, 86.050000 0.000000 0.000000 0.000000 
 mc Seq:103503, 86.088000 0.000000 0.000000 0.000000 
 mc Seq:103603, 86.289000 0.000000 0.000000 0.000000 
 mc Seq:103703, 86.421000 0.000000 0.000000 0.000000 
 mc Seq:103803, 86.575000 0.000000 0.000000 0.000000 
 mc Seq:103903, 86.711000 0.000000 0.000000 0.000000 
 mc Seq:104003, 86.838000 0.000000 0.000000 0.000000 
 mc Seq:104103, 86.955000 0.000000 0.000000 0.000000 
 mc Seq:104203, 86.965000 0.000000 0.000000 0.000000 
 mc Seq:104303, 87.124000 0.000000 0.000000 0.000000 
 mc Seq:104403, 87.223000 0.000000 0.000000 0.000000 
 mc Seq:104503, 87.359000 0.000000 0.000000 0.000000 
 mc Seq:104603, 87.476000 0.000000 0.000000 0.000000 
 mc Seq:104703, 87.546000 0.000000 0.000000 0.000000 
 mc Seq:104803, 87.682000 0.000000 0.000000 0.000000 
 mc Seq:104903, 87.823000 0.000000 0.000000 0.000000 
 mc Seq:105003, 88.001000 0.000000 0.000000 0.000000 
 mc Seq:105103, 88.034000 0.000000 0.000000 0.000000 
 mc Seq:105203, 88.203000 0.000000 0.000000 0.000000 
 mc Seq:105303, 88.306000 0.000000 0.000000 0.000000 
 mc Seq:105403, 88.447000 0.000000 0.000000 0.000000 
 mc Seq:105503, 88.513000 0.000000 0.000000 0.000000 
 mc Seq:105603, 88.658000 0.000000 0.000000 0.000000 
 mc Seq:105703, 88.766000 0.000000 0.000000 0.000000 
 mc Seq:105803, 88.850000 0.000000 0.000000 0.000000 
 mc Seq:105903, 88.968000 0.000000 0.000000 0.000000 
 mc Seq:106003, 89.122000 0.000000 0.000000 0.000000 
 mc Seq:106103, 89.268000 0.000000 0.000000 0.000000 
 mc Seq:106203, 89.390000 0.000000 0.000000 0.000000 
 mc Seq:106303, 89.540000 0.000000 0.000000 0.000000 
 mc Seq:106403, 89.601000 0.000000 0.000000 0.000000 
 mc Seq:106503, 89.765000 0.000000 0.000000 0.000000 
 mc Seq:106603, 89.845000 0.000000 0.000000 0.000000 
 mc Seq:106703, 90.023000 0.000000 0.000000 0.000000 
 mc Seq:106803, 90.178000 0.000000 0.000000 0.000000 
 mc Seq:106903, 90.295000 0.000000 0.000000 0.000000 
 mc Seq:107003, 90.370000 0.000000 0.000000 0.000000 
 mc Seq:107103, 90.529000 0.000000 0.000000 0.000000 
 mc Seq:107203, 90.656000 0.000000 0.000000 0.000000 
 mc Seq:107303, 90.717000 0.000000 0.000000 0.000000 
 mc Seq:107403, 90.937000 0.000000 0.000000 0.000000 
 mc Seq:107503, 90.891000 0.000000 0.000000 0.000000 
 mc Seq:107603, 91.111000 0.000000 0.000000 0.000000 
 mc Seq:107703, 91.256000 0.000000 0.000000 0.000000 
 mc Seq:107803, 91.383000 0.000000 0.000000 0.000000 
 mc Seq:107903, 91.416000 0.000000 0.000000 0.000000 
 mc Seq:108003, 91.538000 0.000000 0.000000 0.000000 
 mc Seq:108103, 91.603000 0.000000 0.000000 0.000000 
 mc Seq:108203, 91.679000 0.000000 0.000000 0.000000 
 mc Seq:108303, 91.861000 0.000000 0.000000 0.000000 
 mc Seq:108403, 91.969000 0.000000 0.000000 0.000000 
 mc Seq:108503, 92.110000 0.000000 0.000000 0.000000 
 mc Seq:108603, 92.312000 0.000000 0.000000 0.000000 
 mc Seq:108703, 92.467000 0.000000 0.000000 0.000000 
 mc Seq:108803, 92.626000 0.000000 0.000000 0.000000 
 mc Seq:108903, 92.743000 0.000000 0.000000 0.000000 
 mc Seq:109003, 92.809000 0.000000 0.000000 0.000000 
 mc Seq:109103, 92.870000 0.000000 0.000000 0.000000 
 mc Seq:109203, 93.043000 0.000000 0.000000 0.000000 
 mc Seq:109303, 93.123000 0.000000 0.000000 0.000000 
 mc Seq:109403, 93.217000 0.000000 0.000000 0.000000 
 mc Seq:109503, 93.353000 0.000000 0.000000 0.000000 
 mc Seq:109603, 93.470000 0.000000 0.000000 0.000000 
 mc Seq:109703, 93.597000 0.000000 0.000000 0.000000 
 mc Seq:109803, 93.724000 0.000000 0.000000 0.000000 
 mc Seq:109903, 93.860000 0.000000 0.000000 0.000000 
 mc Seq:110003, 93.916000 0.000000 0.000000 0.000000 
 mc Seq:110103, 94.033000 0.000000 0.000000 0.000000 
 mc Seq:110203, 94.193000 0.000000 0.000000 0.000000 
 mc Seq:110303, 94.263000 0.000000 0.000000 0.000000 
 mc Seq:110403, 94.390000 0.000000 0.000000 0.000000 
 mc Seq:110503, 94.512000 0.000000 0.000000 0.000000 
 mc Seq:110603, 94.619000 0.000000 0.000000 0.000000 
 mc Seq:110703, 94.741000 0.000000 0.000000 0.000000 
 mc Seq:110803, 94.934000 0.000000 0.000000 0.000000 
 mc Seq:110903, 95.070000 0.000000 0.000000 0.000000 
 mc Seq:111003, 95.192000 0.000000 0.000000 0.000000 
 mc Seq:111103, 95.253000 0.000000 0.000000 0.000000 
 mc Seq:111203, 95.356000 0.000000 0.000000 0.000000 
 mc Seq:111303, 95.445000 0.000000 0.000000 0.000000 
 mc Seq:111403, 95.609000 0.000000 0.000000 0.000000 
 mc Seq:111503, 95.614000 0.000000 0.000000 0.000000 
 mc Seq:111603, 95.778000 0.000000 0.000000 0.000000 
 mc Seq:111703, 95.909000 0.000000 0.000000 0.000000 
 mc Seq:111803, 96.003000 0.000000 0.000000 0.000000 
 mc Seq:111903, 96.144000 0.000000 0.000000 0.000000 
 mc Seq:112003, 96.336000 0.000000 0.000000 0.000000 
 mc Seq:112103, 96.411000 0.000000 0.000000 0.000000 
 mc Seq:112203, 96.561000 0.000000 0.000000 0.000000 
 mc Seq:112303, 96.702000 0.000000 0.000000 0.000000 
 mc Seq:112403, 96.824000 0.000000 0.000000 0.000000 
 mc Seq:112503, 96.979000 0.000000 0.000000 0.000000 
 mc Seq:112603, 97.011000 0.000000 0.000000 0.000000 
 mc Seq:112703, 97.190000 0.000000 0.000000 0.000000 
 mc Seq:112803, 97.260000 0.000000 0.000000 0.000000 
 mc Seq:112903, 97.349000 0.000000 0.000000 0.000000 
 mc Seq:113003, 97.546000 0.000000 0.000000 0.000000 
 mc Seq:113103, 97.729000 0.000000 0.000000 0.000000 
 mc Seq:113203, 97.837000 0.000000 0.000000 0.000000 
 mc Seq:113303, 97.907000 0.000000 0.000000 0.000000 
 mc Seq:113403, 98.072000 0.000000 0.000000 0.000000 
 mc Seq:113503, 98.170000 0.000000 0.000000 0.000000 
 mc Seq:113603, 98.329000 0.000000 0.000000 0.000000 
 mc Seq:113703, 98.423000 0.000000 0.000000 0.000000 
 mc Seq:113803, 98.489000 0.000000 0.000000 0.000000 
 mc Seq:113903, 98.583000 0.000000 0.000000 0.000000 
 mc Seq:114003, 98.780000 0.000000 0.000000 0.000000 
 mc Seq:114103, 98.878000 0.000000 0.000000 0.000000 
 mc Seq:114203, 98.972000 0.000000 0.000000 0.000000 
 mc Seq:114303, 99.146000 0.000000 0.000000 0.000000 
 mc Seq:114403, 99.277000 0.000000 0.000000 0.000000 
 mc Seq:114503, 99.389000 0.000000 0.000000 0.000000 
 mc Seq:114603, 99.516000 0.000000 0.000000 0.000000 
 mc Seq:114703, 99.601000 0.000000 0.000000 0.000000 
 mc Seq:114803, 99.727000 0.000000 0.000000 0.000000 
 mc Seq:114903, 99.887000 0.000000 0.000000 0.000000 
 mc Seq:115003, 99.971000 0.000000 0.000000 0.000000 
 mc Seq:115103, 100.065000 0.000000 0.000000 0.000000 
 mc Seq:115203, 100.201000 0.000000 0.000000 0.000000 
 mc Seq:115303, 100.281000 0.000000 0.000000 0.000000 
 mc Seq:115403, 100.478000 0.000000 0.000000 0.000000 
 mc Seq:115503, 100.534000 0.000000 0.000000 0.000000 
 mc Seq:115603, 100.703000 0.000000 0.000000 0.000000 
 mc Seq:115703, 100.801000 0.000000 0.000000 0.000000 
 mc Seq:115803, 100.867000 0.000000 0.000000 0.000000 
 mc Seq:115903, 100.989000 0.000000 0.000000 0.000000 
 mc Seq:116003, 101.148000 0.000000 0.000000 0.000000 
 mc Seq:116103, 101.219000 0.000000 0.000000 0.000000 
 mc Seq:116203, 101.350000 0.000000 0.000000 0.000000 
 mc Seq:116303, 101.500000 0.000000 0.000000 0.000000 
 mc Seq:116403, 101.617000 0.000000 0.000000 0.000000 
 mc Seq:116503, 101.805000 0.000000 0.000000 0.000000 
 mc Seq:116603, 101.922000 0.000000 0.000000 0.000000 
 mc Seq:116703, 102.063000 0.000000 0.000000 0.000000 
 mc Seq:116803, 102.180000 0.000000 0.000000 0.000000 
 mc Seq:116903, 102.269000 0.000000 0.000000 0.000000 
 mc Seq:117003, 102.415000 0.000000 0.000000 0.000000 
 mc Seq:117103, 102.546000 0.000000 0.000000 0.000000 
 mc Seq:117203, 102.687000 0.000000 0.000000 0.000000 
 mc Seq:117303, 102.734000 0.000000 0.000000 0.000000 
 mc Seq:117403, 102.795000 0.000000 0.000000 0.000000 
 mc Seq:117503, 102.949000 0.000000 0.000000 0.000000 
 mc Seq:117603, 103.043000 0.000000 0.000000 0.000000 
 mc Seq:117703, 103.245000 0.000000 0.000000 0.000000 
 mc Seq:117803, 103.343000 0.000000 0.000000 0.000000 
 mc Seq:117903, 103.479000 0.000000 0.000000 0.000000 
 mc Seq:118003, 103.611000 0.000000 0.000000 0.000000 
 mc Seq:118103, 103.662000 0.000000 0.000000 0.000000 
 mc Seq:118203, 103.850000 0.000000 0.000000 0.000000 
 mc Seq:118303, 103.958000 0.000000 0.000000 0.000000 
 mc Seq:118403, 104.014000 0.000000 0.000000 0.000000 
 mc Seq:118503, 104.178000 0.000000 0.000000 0.000000 
 mc Seq:118603, 104.296000 0.000000 0.000000 0.000000 
 mc Seq:118703, 104.455000 0.000000 0.000000 0.000000 
 mc Seq:118803, 104.572000 0.000000 0.000000 0.000000 
 mc Seq:118903, 104.722000 0.000000 0.000000 0.000000 
 mc Seq:119003, 104.844000 0.000000 0.000000 0.000000 
 mc Seq:119103, 104.990000 0.000000 0.000000 0.000000 
 mc Seq:119203, 105.055000 0.000000 0.000000 0.000000 
 mc Seq:119303, 105.262000 0.000000 0.000000 0.000000 
 mc Seq:119403, 105.323000 0.000000 0.000000 0.000000 
 mc Seq:119503, 105.435000 0.000000 0.000000 0.000000 
 mc Seq:119603, 105.614000 0.000000 0.000000 0.000000 
 mc Seq:119703, 105.707000 0.000000 0.000000 0.000000 
 mc Seq:119803, 105.829000 0.000000 0.000000 0.000000 
 mc Seq:119903, 105.937000 0.000000 0.000000 0.000000 
 mc Seq:120003, 106.106000 0.000000 0.000000 0.000000 
 mc Seq:120103, 106.219000 0.000000 0.000000 0.000000 
 mc Seq:120203, 106.327000 0.000000 0.000000 0.000000 
 mc Seq:120303, 106.439000 0.000000 0.000000 0.000000 
 mc Seq:120403, 106.594000 0.000000 0.000000 0.000000 
 mc Seq:120503, 106.669000 0.000000 0.000000 0.000000 
 mc Seq:120603, 106.819000 0.000000 0.000000 0.000000 
 mc Seq:120703, 106.927000 0.000000 0.000000 0.000000 
 mc Seq:120803, 107.044000 0.000000 0.000000 0.000000 
 mc Seq:120903, 107.138000 0.000000 0.000000 0.000000 
 mc Seq:121003, 107.297000 0.000000 0.000000 0.000000 
 mc Seq:121103, 107.410000 0.000000 0.000000 0.000000 
 mc Seq:121203, 107.616000 0.000000 0.000000 0.000000 
 mc Seq:121303, 107.715000 0.000000 0.000000 0.000000 
 mc Seq:121403, 107.879000 0.000000 0.000000 0.000000 
 mc Seq:121503, 108.006000 0.000000 0.000000 0.000000 
 mc Seq:121603, 108.123000 0.000000 0.000000 0.000000 
 mc Seq:121703, 108.273000 0.000000 0.000000 0.000000 
 mc Seq:121803, 108.376000 0.000000 0.000000 0.000000 
 mc Seq:121903, 108.536000 0.000000 0.000000 0.000000 
 mc Seq:122003, 108.615000 0.000000 0.000000 0.000000 
 mc Seq:122103, 108.709000 0.000000 0.000000 0.000000 
 mc Seq:122203, 108.887000 0.000000 0.000000 0.000000 
 mc Seq:122303, 109.014000 0.000000 0.000000 0.000000 
 mc Seq:122403, 109.136000 0.000000 0.000000 0.000000 
 mc Seq:122503, 109.296000 0.000000 0.000000 0.000000 
 mc Seq:122603, 109.413000 0.000000 0.000000 0.000000 
 mc Seq:122703, 109.553000 0.000000 0.000000 0.000000 
 mc Seq:122803, 109.671000 0.000000 0.000000 0.000000 
 mc Seq:122903, 109.840000 0.000000 0.000000 0.000000 
 mc Seq:123003, 110.004000 0.000000 0.000000 0.000000 
 mc Seq:123103, 110.088000 0.000000 0.000000 0.000000 
 mc Seq:123203, 110.182000 0.000000 0.000000 0.000000 
 mc Seq:123303, 110.327000 0.000000 0.000000 0.000000 
 mc Seq:123403, 110.426000 0.000000 0.000000 0.000000 
 mc Seq:123503, 110.445000 0.000000 0.000000 0.000000 
 mc Seq:123603, 110.595000 0.000000 0.000000 0.000000 
 mc Seq:123703, 110.782000 0.000000 0.000000 0.000000 
 mc Seq:123803, 110.862000 0.000000 0.000000 0.000000 
 mc Seq:123903, 111.003000 0.000000 0.000000 0.000000 
 mc Seq:124003, 111.092000 0.000000 0.000000 0.000000 
 mc Seq:124103, 111.242000 0.000000 0.000000 0.000000 
 mc Seq:124203, 111.373000 0.000000 0.000000 0.000000 
 mc Seq:124303, 111.401000 0.000000 0.000000 0.000000 
 mc Seq:124403, 111.538000 0.000000 0.000000 0.000000 
 mc Seq:124503, 111.659000 0.000000 0.000000 0.000000 
 mc Seq:124603, 111.758000 0.000000 0.000000 0.000000 
 mc Seq:124703, 111.950000 0.000000 0.000000 0.000000 
 mc Seq:124803, 112.058000 0.000000 0.000000 0.000000 
 mc Seq:124903, 112.185000 0.000000 0.000000 0.000000 
 mc Seq:125003, 112.325000 0.000000 0.000000 0.000000 
 mc Seq:125103, 112.433000 0.000000 0.000000 0.000000 
 mc Seq:125203, 112.560000 0.000000 0.000000 0.000000 
 mc Seq:125303, 112.687000 0.000000 0.000000 0.000000 
 mc Seq:125403, 112.827000 0.000000 0.000000 0.000000 
 mc Seq:125503, 112.874000 0.000000 0.000000 0.000000 
 mc Seq:125603, 113.006000 0.000000 0.000000 0.000000 
 mc Seq:125703, 113.207000 0.000000 0.000000 0.000000 
 mc Seq:125803, 113.306000 0.000000 0.000000 0.000000 
 mc Seq:125903, 113.400000 0.000000 0.000000 0.000000 
 mc Seq:126003, 113.540000 0.000000 0.000000 0.000000 
 mc Seq:126103, 113.695000 0.000000 0.000000 0.000000 
 mc Seq:126203, 113.775000 0.000000 0.000000 0.000000 
 mc Seq:126303, 113.939000 0.000000 0.000000 0.000000 
 mc Seq:126403, 113.995000 0.000000 0.000000 0.000000 
 mc Seq:126503, 114.098000 0.000000 0.000000 0.000000 
 mc Seq:126603, 114.314000 0.000000 0.000000 0.000000 
 mc Seq:126703, 114.342000 0.000000 0.000000 0.000000 
 mc Seq:126803, 114.469000 0.000000 0.000000 0.000000 
 mc Seq:126903, 114.591000 0.000000 0.000000 0.000000 
 mc Seq:127003, 114.685000 0.000000 0.000000 0.000000 
 mc Seq:127103, 114.807000 0.000000 0.000000 0.000000 
 mc Seq:127203, 114.947000 0.000000 0.000000 0.000000 
 mc Seq:127303, 115.135000 0.000000 0.000000 0.000000 
 mc Seq:127403, 115.229000 0.000000 0.000000 0.000000 
 mc Seq:127503, 115.332000 0.000000 0.000000 0.000000 
 mc Seq:127603, 115.496000 0.000000 0.000000 0.000000 
 mc Seq:127703, 115.604000 0.000000 0.000000 0.000000 
 mc Seq:127803, 115.679000 0.000000 0.000000 0.000000 
 mc Seq:127903, 115.885000 0.000000 0.000000 0.000000 
 mc Seq:128003, 115.979000 0.000000 0.000000 0.000000 
 mc Seq:128103, 116.045000 0.000000 0.000000 0.000000 
 mc Seq:128203, 116.228000 0.000000 0.000000 0.000000 
 mc Seq:128303, 116.331000 0.000000 0.000000 0.000000 
 mc Seq:128403, 116.420000 0.000000 0.000000 0.000000 
 mc Seq:128503, 116.603000 0.000000 0.000000 0.000000 
 mc Seq:128603, 116.659000 0.000000 0.000000 0.000000 
 mc Seq:128703, 116.791000 0.000000 0.000000 0.000000 
 mc Seq:128803, 116.969000 0.000000 0.000000 0.000000 
 mc Seq:128903, 117.077000 0.000000 0.000000 0.000000 
 mc Seq:129003, 117.147000 0.000000 0.000000 0.000000 
 mc Seq:129103, 117.372000 0.000000 0.000000 0.000000 
 mc Seq:129203, 117.433000 0.000000 0.000000 0.000000 
 mc Seq:129303, 117.630000 0.000000 0.000000 0.000000 
 mc Seq:129403, 117.715000 0.000000 0.000000 0.000000 
 mc Seq:129503, 117.846000 0.000000 0.000000 0.000000 
 mc Seq:129603, 118.052000 0.000000 0.000000 0.000000 
 mc Seq:129703, 118.118000 0.000000 0.000000 0.000000 
 mc Seq:129803, 118.249000 0.000000 0.000000 0.000000 
 mc Seq:129903, 118.292000 0.000000 0.000000 0.000000 
 mc Seq:130003, 118.456000 0.000000 0.000000 0.000000 
 mc Seq:130103, 118.559000 0.000000 0.000000 0.000000 
 mc Seq:130203, 118.639000 0.000000 0.000000 0.000000 
 mc Seq:130303, 118.808000 0.000000 0.000000 0.000000 
 mc Seq:130403, 118.920000 0.000000 0.000000 0.000000 
 mc Seq:130503, 119.014000 0.000000 0.000000 0.000000 
 mc Seq:130603, 119.141000 0.000000 0.000000 0.000000 
 mc Seq:130703, 119.319000 0.000000 0.000000 0.000000 
 mc Seq:130803, 119.469000 0.000000 0.000000 0.000000 
 mc Seq:130903, 119.572000 0.000000 0.000000 0.000000 
 mc Seq:131003, 119.610000 0.000000 0.000000 0.000000 
 mc Seq:131103, 119.825000 0.000000 0.000000 0.000000 
 mc Seq:131203, 119.882000 0.000000 0.000000 0.000000 
 mc Seq:131303, 120.036000 0.000000 0.000000 0.000000 
 mc Seq:131403, 120.135000 0.000000 0.000000 0.000000 
 mc Seq:131503, 120.271000 0.000000 0.000000 0.000000 
 mc Seq:131603, 120.449000 0.000000 0.000000 0.000000 
 mc Seq:131703, 120.548000 0.000000 0.000000 0.000000 
 mc Seq:131803, 120.698000 0.000000 0.000000 0.000000 
 mc Seq:131903, 120.838000 0.000000 0.000000 0.000000 
 mc Seq:132003, 120.937000 0.000000 0.000000 0.000000 
 mc Seq:132103, 121.115000 0.000000 0.000000 0.000000 
 mc Seq:132203, 121.237000 0.000000 0.000000 0.000000 
 mc Seq:132303, 121.354000 0.000000 0.000000 0.000000 
 mc Seq:132403, 121.429000 0.000000 0.000000 0.000000 
 mc Seq:132503, 121.514000 0.000000 0.000000 0.000000 
 mc Seq:132603, 121.706000 0.000000 0.000000 0.000000 
 mc Seq:132703, 121.777000 0.000000 0.000000 0.000000 
 mc Seq:132803, 121.931000 0.000000 0.000000 0.000000 
 mc Seq:132903, 122.138000 0.000000 0.000000 0.000000 
 mc Seq:133003, 122.241000 0.000000 0.000000 0.000000 
 mc Seq:133103, 122.349000 0.000000 0.000000 0.000000 
 mc Seq:133203, 122.480000 0.000000 0.000000 0.000000 
 mc Seq:133303, 122.597000 0.000000 0.000000 0.000000 
 mc Seq:133403, 122.724000 0.000000 0.000000 0.000000 
 mc Seq:133503, 122.799000 0.000000 0.000000 0.000000 
 mc Seq:133603, 122.893000 0.000000 0.000000 0.000000 
 mc Seq:133703, 123.085000 0.000000 0.000000 0.000000 
 mc Seq:133803, 123.193000 0.000000 0.000000 0.000000 
 mc Seq:133903, 123.273000 0.000000 0.000000 0.000000 
 mc Seq:134003, 123.432000 0.000000 0.000000 0.000000 
 mc Seq:134103, 123.517000 0.000000 0.000000 0.000000 
 mc Seq:134203, 123.681000 0.000000 0.000000 0.000000 
 mc Seq:134303, 123.807000 0.000000 0.000000 0.000000 
 mc Seq:134403, 123.868000 0.000000 0.000000 0.000000 
 mc Seq:134503, 123.995000 0.000000 0.000000 0.000000 
 mc Seq:134603, 124.187000 0.000000 0.000000 0.000000 
 mc Seq:134703, 124.234000 0.000000 0.000000 0.000000 
 mc Seq:134803, 124.342000 0.000000 0.000000 0.000000 
 mc Seq:134903, 124.558000 0.000000 0.000000 0.000000 
 mc Seq:135003, 124.647000 0.000000 0.000000 0.000000 
 mc Seq:135103, 124.736000 0.000000 0.000000 0.000000 
 mc Seq:135203, 124.924000 0.000000 0.000000 0.000000 
 mc Seq:135303, 124.989000 0.000000 0.000000 0.000000 
 mc Seq:135403, 125.144000 0.000000 0.000000 0.000000 
 mc Seq:135503, 125.243000 0.000000 0.000000 0.000000 
 mc Seq:135603, 125.351000 0.000000 0.000000 0.000000 
 mc Seq:135703, 125.468000 0.000000 0.000000 0.000000 
 mc Seq:135803, 125.534000 0.000000 0.000000 0.000000 
 mc Seq:135903, 125.618000 0.000000 0.000000 0.000000 
 mc Seq:136003, 125.801000 0.000000 0.000000 0.000000 
 mc Seq:136103, 125.904000 0.000000 0.000000 0.000000 
 mc Seq:136203, 126.035000 0.000000 0.000000 0.000000 
 mc Seq:136303, 126.157000 0.000000 0.000000 0.000000 
 mc Seq:136403, 126.284000 0.000000 0.000000 0.000000 
 mc Seq:136503, 126.443000 0.000000 0.000000 0.000000 
 mc Seq:136603, 126.509000 0.000000 0.000000 0.000000 
 mc Seq:136703, 126.655000 0.000000 0.000000 0.000000 
 mc Seq:136803, 126.791000 0.000000 0.000000 0.000000 
 mc Seq:136903, 126.908000 0.000000 0.000000 0.000000 
 mc Seq:137003, 127.025000 0.000000 0.000000 0.000000 
 mc Seq:137103, 127.208000 0.000000 0.000000 0.000000 
 mc Seq:137203, 127.288000 0.000000 0.000000 0.000000 
 mc Seq:137303, 127.443000 0.000000 0.000000 0.000000 
 mc Seq:137403, 127.588000 0.000000 0.000000 0.000000 
 mc Seq:137503, 127.752000 0.000000 0.000000 0.000000 
 mc Seq:137603, 127.902000 0.000000 0.000000 0.000000 
 mc Seq:137703, 127.973000 0.000000 0.000000 0.000000 
 mc Seq:137803, 128.104000 0.000000 0.000000 0.000000 
 mc Seq:137903, 128.273000 0.000000 0.000000 0.000000 
 mc Seq:138003, 128.371000 0.000000 0.000000 0.000000 
 mc Seq:138103, 128.521000 0.000000 0.000000 0.000000 
 mc Seq:138203, 128.606000 0.000000 0.000000 0.000000 
 mc Seq:138303, 128.793000 0.000000 0.000000 0.000000 
 mc Seq:138403, 128.934000 0.000000 0.000000 0.000000 
 mc Seq:138503, 129.056000 0.000000 0.000000 0.000000 
 mc Seq:138603, 129.239000 0.000000 0.000000 0.000000 
 mc Seq:138703, 129.305000 0.000000 0.000000 0.000000 
 mc Seq:138803, 129.511000 0.000000 0.000000 0.000000 
 mc Seq:138903, 129.577000 0.000000 0.000000 0.000000 
 mc Seq:139003, 129.727000 0.000000 0.000000 0.000000 
 mc Seq:139103, 129.863000 0.000000 0.000000 0.000000 
 mc Seq:139203, 130.018000 0.000000 0.000000 0.000000 
 mc Seq:139303, 130.125000 0.000000 0.000000 0.000000 
 mc Seq:139403, 130.257000 0.000000 0.000000 0.000000 
 mc Seq:139503, 130.477000 0.000000 0.000000 0.000000 
 mc Seq:139603, 130.524000 0.000000 0.000000 0.000000 
 mc Seq:139703, 130.698000 0.000000 0.000000 0.000000 
 mc Seq:139803, 130.881000 0.000000 0.000000 0.000000 
 mc Seq:139903, 130.979000 0.000000 0.000000 0.000000 
 mc Seq:140003, 131.124000 0.000000 0.000000 0.000000 
 mc Seq:140103, 131.232000 0.000000 0.000000 0.000000 
 mc Seq:140203, 131.354000 0.000000 0.000000 0.000000 
 mc Seq:140303, 131.523000 0.000000 0.000000 0.000000 
 mc Seq:140403, 131.584000 0.000000 0.000000 0.000000 
 mc Seq:140503, 131.762000 0.000000 0.000000 0.000000 
 mc Seq:140603, 131.922000 0.000000 0.000000 0.000000 
 mc Seq:140703, 132.039000 0.000000 0.000000 0.000000 
 mc Seq:140803, 132.180000 0.000000 0.000000 0.000000 
 mc Seq:140903, 132.344000 0.000000 0.000000 0.000000 
 mc Seq:141003, 132.489000 0.000000 0.000000 0.000000 
 mc Seq:141103, 132.630000 0.000000 0.000000 0.000000 
 mc Seq:141203, 132.682000 0.000000 0.000000 0.000000 
 mc Seq:141303, 132.794000 0.000000 0.000000 0.000000 
 mc Seq:141403, 132.916000 0.000000 0.000000 0.000000 
 mc Seq:141503, 133.057000 0.000000 0.000000 0.000000 
 mc Seq:141603, 133.198000 0.000000 0.000000 0.000000 
 mc Seq:141703, 133.301000 0.000000 0.000000 0.000000 
 mc Seq:141803, 133.479000 0.000000 0.000000 0.000000 
 mc Seq:141903, 133.596000 0.000000 0.000000 0.000000 
 mc Seq:142003, 133.728000 0.000000 0.000000 0.000000 
 mc Seq:142103, 133.850000 0.000000 0.000000 0.000000 
 mc Seq:142203, 133.957000 0.000000 0.000000 0.000000 
 mc Seq:142303, 134.079000 0.000000 0.000000 0.000000 
 mc Seq:142403, 134.183000 0.000000 0.000000 0.000000 
 mc Seq:142503, 134.300000 0.000000 0.000000 0.000000 
 mc Seq:142603, 134.426000 0.000000 0.000000 0.000000 
 mc Seq:142703, 134.581000 0.000000 0.000000 0.000000 
 mc Seq:142803, 134.764000 0.000000 0.000000 0.000000 
 mc Seq:142903, 134.891000 0.000000 0.000000 0.000000 
 mc Seq:143003, 134.999000 0.000000 0.000000 0.000000 
